Date,CHTR,CMCSA,DIS,EA,FOXA,GOOGL,LYV,META,MTCH,NFLX,OMC,T,TMUS,VZ,WBD
2020-07-10,537.9199829101562,31.66724395751953,115.7076644897461,136.6500701904297,23.41551399230957,76.27415466308594,46.439998626708984,242.93666076660156,96.38826751708984,54.87300109863281,43.27712631225586,15.318902015686035,102.37127685546876,38.04628372192383,20.229999542236328
2020-07-13,533.780029296875,31.690696716308594,112.68263244628906,131.3125457763672,23.08258819580078,74.94693756103516,45.65999984741211,236.9194793701172,93.05658721923828,52.54999923706055,43.84803771972656,15.130779266357422,99.95185089111328,38.018348693847656,20.520000457763672
2020-07-14,542.9500122070312,32.19099044799805,115.04837036132812,134.4374542236328,23.14732551574707,75.37464141845703,46.40999984741211,237.64309692382812,94.0263214111328,52.487998962402344,44.1134033203125,15.232464790344238,100.78382873535156,38.7095947265625,20.649999618530273
2020-07-15,552.010009765625,32.80072784423828,117.2201919555664,134.3403778076172,24.099853515625,75.17739868164062,51.84000015258789,238.18833923339844,92.58612060546876,52.32600021362305,45.21502685546875,15.257887840270996,100.3343505859375,38.44427490234375,21.780000686645508
2020-07-16,558.030029296875,32.941436767578125,115.79492950439452,133.97161865234375,24.20157814025879,75.08025360107422,50.849998474121094,238.8326873779297,90.69464874267578,52.73899841308594,45.23111343383789,15.451093673706056,99.92316436767578,38.94699478149414,22.020000457763672
2020-07-17,564.6599731445312,32.97270584106445,115.0386734008789,134.2239227294922,23.378520965576172,75.17589569091797,51.040000915527344,239.923095703125,88.09265899658203,49.29899978637695,44.78080368041992,15.379913330078123,100.74556732177734,39.31007766723633,21.420000076293945
2020-07-20,565.510009765625,32.79291915893555,114.20484924316406,137.3488006591797,22.897634506225582,77.5047378540039,49.209999084472656,243.28358459472656,93.29661560058594,50.24100112915039,43.39773941040039,15.176543235778809,101.50104522705078,39.00983047485352,20.770000457763672
2020-07-21,564.6799926757812,33.277584075927734,115.00959014892578,135.22349548339844,23.4894962310791,77.11223602294922,49.18000030517578,239.64553833007812,90.1857681274414,49.0099983215332,43.823917388916016,15.379913330078123,100.9655303955078,38.98888397216797,20.979999542236328
2020-07-22,565.1199951171875,33.277584075927734,115.4071044921875,134.21421813964844,23.96113395690918,77.55480194091797,48.9900016784668,237.78189086914065,89.6480941772461,48.98199844360352,44.20989227294922,15.334153175354004,100.34394073486328,38.92605209350586,21.11000061035156
2020-07-23,560.4199829101562,33.21503829956055,114.52481079101562,131.361083984375,24.266313552856445,75.17095184326172,48.0,230.5751953125,87.51659393310547,47.757999420166016,45.295433044433594,15.201963424682615,99.94229125976562,38.9958610534668,21.350000381469727
2020-07-24,561.719970703125,33.88732147216797,114.03033447265624,131.24462890625,24.654720306396484,74.7477035522461,47.91999816894531,228.70162963867188,86.75807189941406,48.04499816894531,45.48038482666016,15.034175872802734,100.34394073486328,39.694095611572266,21.149999618530273
2020-07-27,559.9099731445312,34.051475524902344,112.76988983154295,132.137451171875,23.785425186157227,75.79936981201172,47.34000015258789,231.4673614501953,88.11186981201172,49.564998626708984,45.84222030639648,14.891820907592772,101.00377655029295,39.70805358886719,20.8799991607666
2020-07-28,561.4099731445312,33.77787780761719,112.64385223388672,130.79820251464844,23.803924560546875,74.52169799804688,47.290000915527344,228.1167755126953,94.51599884033205,48.85100173950195,43.95257568359375,15.095192909240724,99.95185089111328,40.13397979736328,20.780000686645508
2020-07-29,566.4199829101562,34.317264556884766,112.09120178222656,131.91424560546875,23.914897918701172,75.50597381591797,46.939998626708984,231.2591857910156,98.69259643554688,48.448001861572266,43.437950134277344,15.029097557067873,101.15676879882812,40.1130256652832,21.0
2020-07-30,563.4400024414062,34.13746643066406,112.13967895507812,134.49563598632812,23.877904891967773,76.24244689941406,46.470001220703125,232.4586639404297,98.27013397216795,48.58000183105469,42.82682037353515,15.034175872802734,100.86988830566406,40.008296966552734,21.149999618530273
2020-07-31,580.0,33.457374572753906,113.3807144165039,137.4361572265625,23.8316650390625,73.74359893798828,46.810001373291016,251.46177673339844,98.60617065429688,48.88800048828125,43.20474624633789,15.039270401000977,102.68684387207033,40.13397979736328,21.100000381469727
2020-08-03,589.7000122070312,33.51991653442383,112.80867767333984,138.154296875,24.377286911010746,73.48638916015625,46.66999816894531,249.76666259765625,106.0040512084961,49.86199951171875,43.180633544921875,15.059603691101074,102.20870208740234,39.96639633178711,21.34000015258789
2020-08-04,600.010009765625,33.77787780761719,113.72005462646484,141.99729919433594,24.663970947265625,73.01752471923828,47.7599983215332,247.6551818847656,103.28205871582033,50.9640007019043,42.730323791503906,15.257887840270996,103.6527099609375,40.43421173095703,22.010000228881836
2020-08-05,598.260009765625,33.05869674682617,123.72595977783205,141.86143493652344,22.865270614624023,73.30448913574219,47.63999938964844,246.9513702392578,115.89826965332033,50.21099853515625,42.37652587890625,15.176543235778809,103.1841278076172,40.17586517333984,21.1200008392334
2020-08-06,602.1400146484375,33.51209259033203,126.8382568359375,142.6086883544922,23.110334396362305,74.58612060546875,47.470001220703125,262.9706726074219,109.42694854736328,50.90800094604492,43.16455078125,15.17145538330078,103.3753890991211,40.37835693359375,21.6299991607666
2020-08-07,601.8699951171875,33.46518325805664,125.97534942626952,139.7361297607422,22.814403533935547,74.26001739501953,47.650001525878906,266.1031799316406,111.26080322265624,49.472999572753906,42.83486557006836,15.262972831726074,110.05987548828124,40.86711502075195,20.979999542236328
2020-08-10,602.3400268554688,33.62934875488281,124.87002563476562,136.5433349609375,22.564712524414062,74.18319702148438,50.79999923706055,260.71051025390625,111.03996276855467,48.3380012512207,44.2340087890625,15.3544921875,110.99703979492188,41.18829727172851,21.780000686645508
2020-08-11,590.47998046875,33.60590362548828,126.51830291748048,131.6910400390625,22.80515480041504,73.3763427734375,51.689998626708984,253.90037536621097,110.8959503173828,46.69300079345703,44.82101821899414,15.3544921875,108.62541961669922,40.853153228759766,22.479999542236328
2020-08-12,598.739990234375,33.87949752807617,127.77874755859376,135.7669219970703,23.04559898376465,74.69961547851562,51.349998474121094,257.6276550292969,111.29920196533205,47.547000885009766,43.542484283447266,15.344320297241213,110.21288299560548,40.91598129272461,21.81999969482422
2020-08-13,604.219970703125,33.9185791015625,126.9739990234375,137.58169555664062,23.646709442138672,75.16598510742188,51.29999923706055,259.02532958984375,112.75862884521484,48.132999420166016,43.67917251586914,15.207043647766112,110.32764434814452,40.86012649536133,21.969999313354492
2020-08-14,604.989990234375,34.215633392333984,126.55709838867188,136.28128051757812,23.803924560546875,74.57027435302734,51.47999954223633,258.96588134765625,114.0644073486328,48.26800155639648,44.10535430908203,15.257887840270996,110.4423828125,41.04864883422851,22.6200008392334
2020-08-17,604.969970703125,34.02803039550781,125.43238830566406,136.30068969726562,23.637460708618164,75.14566802978516,50.88999938964844,258.8865661621094,109.55656433105467,48.23500061035156,43.28516387939453,15.176543235778809,111.76209259033205,41.04167175292969,22.09000015258789
2020-08-18,610.6900024414062,34.03584289550781,124.99609375,138.36778259277344,23.70681953430176,77.10530090332031,50.31999969482422,260.0563049316406,110.61750793457033,49.1870002746582,43.51836013793945,15.146034240722656,110.94922637939452,41.32096099853515,22.059999465942383
2020-08-19,611.6599731445312,33.863868713378906,123.8810806274414,137.6690673828125,23.905649185180664,76.55169677734375,51.560001373291016,260.3041687011719,109.59976959228516,48.452999114990234,43.20474624633789,15.11553192138672,110.10768127441406,41.23017883300781,22.219999313354492
2020-08-20,612.5399780273438,33.82478332519531,124.22042083740234,139.2412109375,23.942638397216797,78.11978912353516,51.54999923706055,266.6683044433594,108.57242584228516,49.790000915527344,42.50518035888672,15.085021018981934,110.3563232421875,41.16735076904297,22.1299991607666
2020-08-21,613.9600219726562,33.668434143066406,123.5611343383789,137.03829956054688,24.04436492919922,78.08609008789062,51.119998931884766,264.6856689453125,108.06353759765624,49.23099899291992,42.25590515136719,15.095192909240724,109.98336791992188,41.18829727172851,21.989999771118164
2020-08-24,612.530029296875,34.23908233642578,126.71222686767578,138.12521362304688,24.950653076171875,78.5608901977539,54.09000015258789,269.0274963378906,107.43946075439452,48.88100051879883,43.81587219238281,15.268057823181152,110.22245025634766,41.593257904052734,22.809999465942383
2020-08-25,609.75,33.934226989746094,125.83959197998048,138.00869750976562,24.87667465209961,79.5867919921875,53.68000030517578,278.3754577636719,107.80430603027344,49.05799865722656,43.261043548583984,15.201963424682615,110.36589813232422,41.488529205322266,22.86000061035156
2020-08-26,614.5599975585938,34.551780700683594,128.1568603515625,139.38677978515625,25.107866287231445,81.48396301269531,52.63999938964844,301.2644348144531,108.04434204101562,54.75299835205078,43.14846420288086,15.24771785736084,111.11180114746094,41.51645278930664,22.770000457763672
2020-08-27,614.2899780273438,34.81755447387695,129.65966796875,137.58169555664062,25.496274948120117,80.7103271484375,57.2599983215332,290.6674499511719,107.08419799804688,52.62699890136719,44.193809509277344,15.201963424682615,110.20331573486328,41.495513916015625,22.86000061035156
2020-08-28,615.6400146484375,34.833187103271484,131.4145965576172,136.70828247070312,25.72284889221191,81.25102996826172,58.709999084472656,291.1036682128906,107.05538940429688,52.38899993896485,44.314422607421875,15.273143768310549,111.17874908447266,41.376808166503906,22.8799991607666
2020-08-31,615.6099853515625,35.02861404418945,127.85629272460938,135.3496551513672,25.764461517333984,80.76038360595703,56.79999923706055,290.6476745605469,107.22821807861328,52.95600128173828,43.49422836303711,15.156206130981444,111.58037567138672,41.3838005065918,22.06999969482422
2020-09-01,617.239990234375,35.21622848510742,129.48516845703125,134.20452880859375,25.587291717529297,82.02664947509766,57.20000076293945,292.8681640625,108.88926696777344,55.654998779296875,42.633827209472656,14.983338356018066,111.79075622558594,41.306983947753906,21.420000076293945
2020-09-02,622.4500122070312,35.31003952026367,131.26914978027344,135.43699645996094,25.99757957458496,85.11476135253906,57.900001525878906,299.86669921875,112.80662536621094,55.28400039672851,43.36556625366211,15.100271224975586,113.68423461914062,42.2635612487793,21.809999465942383
2020-09-03,608.0999755859375,34.7393798828125,129.1846160888672,128.89614868164062,25.503368377685547,80.75939178466797,56.099998474121094,288.58575439453125,106.13367462158205,52.57500076293945,43.65505599975586,15.044350624084473,109.82080078125,42.31941604614258,21.63999938964844
2020-09-04,604.02001953125,34.73155975341797,127.97264862060548,126.28558349609376,25.792434692382812,78.36561584472656,57.58000183105469,280.268798828125,101.71702575683594,51.60499954223633,43.48619079589844,14.957918167114258,109.29483795166016,42.2286491394043,22.809999465942383
2020-09-08,596.5,34.24690628051758,130.11538696289062,120.62782287597656,25.82041358947754,75.51043701171875,57.810001373291016,268.7995300292969,97.99169158935548,50.70199966430664,43.28516387939453,15.00367546081543,106.6937255859375,41.86557388305664,22.5
2020-09-09,613.280029296875,34.86444854736328,129.30093383789062,124.89783477783205,26.295974731445312,76.68154907226562,57.2400016784668,271.33721923828125,101.3521728515625,50.01900100708008,42.61775207519531,14.932494163513184,108.25247955322266,41.921424865722656,23.059999465942383
2020-09-10,604.0599975585938,34.411075592041016,129.1652069091797,123.50039672851562,26.28665351867676,75.6318588256836,56.93000030517578,265.7562561035156,101.25617218017578,48.06700134277344,41.65281295776367,14.698619842529297,106.83716583251952,41.56533432006836,23.450000762939453
2020-09-11,601.52001953125,34.919166564941406,127.73995208740234,122.2969970703125,26.240026473999023,75.12186431884766,57.13999938964844,264.28912353515625,99.518310546875,48.202999114990234,42.07096099853515,14.744378089904783,106.70327758789062,41.74687194824219,22.829999923706055
2020-09-14,609.7000122070312,35.388206481933594,127.2551727294922,122.4522933959961,26.724916458129883,74.7784194946289,58.65999984741211,263.8331298828125,103.94454956054688,47.625999450683594,43.28516387939453,14.815559387207031,107.36312103271484,42.1169319152832,23.770000457763672
2020-09-15,622.5499877929688,36.31844329833984,127.24549102783205,124.53878021240234,26.678295135498047,76.08136749267578,58.849998474121094,270.0485534667969,106.55613708496094,49.5989990234375,43.18866729736328,14.805386543273926,110.86316680908205,42.31242752075195,23.81999969482422
2020-09-16,630.0700073242188,36.5920524597168,128.06961059570312,122.9957275390625,27.35900497436523,74.94000244140625,59.970001220703125,261.22601318359375,103.98296356201172,48.38600158691406,43.35752868652344,14.86640167236328,108.78800201416016,42.1518440246582,24.270000457763672
2020-09-17,620.3099975585938,35.63053512573242,126.25652313232422,121.5594711303711,26.696943283081055,73.69850158691406,58.560001373291016,252.60177612304688,103.27245330810548,47.02000045776367,43.09218215942383,14.77996826171875,107.01887512207033,42.305450439453125,24.200000762939453
2020-09-18,625.25,35.380393981933594,124.71491241455078,122.1805648803711,26.072179794311523,71.91678619384766,56.9900016784668,250.33172607421875,104.08856964111328,46.99599838256836,41.96074295043945,14.708785057067873,105.8808822631836,42.137882232666016,23.8799991607666
2020-09-21,614.3400268554688,34.927001953125,121.5929183959961,124.4999542236328,24.971853256225582,70.8785171508789,53.15999984741211,245.9898376464844,102.59075927734376,48.73500061035156,40.088584899902344,14.556260108947754,105.73741912841795,41.62119674682617,22.420000076293945
2020-09-22,633.0499877929688,36.107383728027344,123.338134765625,127.14928436279295,24.9625301361084,72.3494644165039,53.11000061035156,252.53236389160156,102.26431274414062,49.117000579833984,40.46302032470703,14.495246887207031,107.4778823852539,41.767818450927734,22.329999923706055
2020-09-23,616.3499755859375,35.458553314208984,119.52774047851562,124.6260986328125,24.16059303283691,69.85010528564453,51.34000015258789,246.85226440429688,98.78860473632812,47.06100082397461,39.730438232421875,14.169855117797852,104.23604583740234,41.1324462890625,21.1200008392334
2020-09-24,611.4500122070312,35.724342346191406,118.76179504394533,125.49951934814452,24.43101501464844,70.5177001953125,50.90999984741211,247.3578186035156,99.30707550048828,47.30799865722656,39.80369567871094,14.2562894821167,105.71831512451172,41.32793045043945,21.31999969482422
2020-09-25,614.22998046875,36.07611083984375,120.22582244873048,127.31427001953124,24.897254943847656,71.32060241699219,53.2400016784668,252.60177612304688,101.53459930419922,48.28799819946289,40.00718307495117,14.2562894821167,107.12405395507812,41.46759033203125,21.329999923706055
2020-09-28,628.22998046875,36.552955627441406,122.15526580810548,128.37203979492188,25.960283279418945,72.2919692993164,54.40999984741211,254.58436584472656,104.26140594482422,49.064998626708984,40.40604019165039,14.42914867401123,109.24701690673828,41.44664001464844,21.950000762939453
2020-09-29,626.5,36.11520004272461,121.58322143554688,126.1788558959961,25.89501190185547,72.65674591064453,53.290000915527344,259.5110778808594,104.77027893066406,49.347999572753906,39.76298904418945,14.388479232788086,108.5584945678711,41.362850189208984,21.75
2020-09-30,624.3400268554688,36.162105560302734,120.30339813232422,126.5573501586914,25.950958251953125,72.63591766357422,53.880001068115234,259.62017822265625,106.2392807006836,50.00299835205078,40.29207992553711,14.495246887207031,109.36178588867188,41.53741836547851,21.770000457763672
2020-10-01,635.1099853515625,36.30281448364258,119.55683135986328,128.85728454589844,26.128128051757812,73.74111938476562,53.7400016784668,264.3089294433594,111.57764434814452,52.750999450683594,40.34906005859375,14.485078811645508,110.67190551757812,41.50947570800781,21.510000228881836
2020-10-02,620.22998046875,35.29439926147461,118.81997680664062,125.25691986083984,26.184078216552734,72.14030456542969,54.72999954223633,257.67718505859375,107.47784423828124,50.305999755859375,41.78167724609375,14.581679344177246,108.45330810546876,41.362850189208984,21.5
2020-10-05,633.97998046875,35.810325622558594,119.6150131225586,126.858154296875,26.77153968811035,73.4898452758789,54.560001373291016,262.3462219238281,109.50375366210938,52.064998626708984,42.08284378051758,14.57659912109375,109.78253936767578,41.65610122680664,21.90999984741211
2020-10-06,620.8900146484375,34.96967315673828,117.249267578125,121.15185546875,26.034883499145508,71.913330078125,54.209999084472656,256.4083557128906,109.6573715209961,50.58700180053711,41.692138671875,14.596933364868164,107.53526306152344,41.51645278930664,21.520000457763672
2020-10-07,623.72998046875,35.3232307434082,119.16901397705078,121.31685638427734,27.013986587524418,72.31575775146484,54.81999969482422,255.87301635742188,109.93579864501952,53.46599960327149,42.44913482666016,14.64268970489502,109.2279052734375,41.62119674682617,22.190000534057617
2020-10-08,629.0800170898438,35.59033966064453,119.3435287475586,122.26789093017578,27.564149856567383,73.51958465576172,56.27000045776367,261.46392822265625,108.92765808105467,53.17900085449219,43.26311492919922,14.902338981628418,110.4423828125,41.76797103881836,22.770000457763672
2020-10-09,635.6400146484375,35.23680114746094,121.17601013183594,123.6847686767578,27.21913146972656,74.85871124267578,56.83000183105469,262.14788818359375,107.90031433105467,53.944000244140625,42.7096061706543,14.751286506652832,112.1063461303711,41.86676406860352,22.239999771118164
2020-10-12,651.719970703125,36.13245391845703,121.16631317138672,127.01344299316406,26.98600959777832,77.54191589355469,55.84000015258789,273.34954833984375,105.90323638916016,53.98099899291992,43.50730895996094,14.652321815490724,114.82222747802734,42.02199935913086,22.34000015258789
2020-10-13,649.9500122070312,36.05387496948242,125.03487396240234,129.01260375976562,25.391469955444336,77.6648178100586,54.689998626708984,273.7362060546875,106.72895050048828,55.40900039672851,43.027061462402344,14.45438289642334,116.25666046142578,41.8879280090332,21.56999969482422
2020-10-14,638.6199951171875,35.57463455200195,122.73699188232422,128.8281707763672,25.111726760864254,77.48491668701172,54.36000061035156,269.4537658691406,105.39434814453124,54.14500045776367,43.28752899169922,14.31895637512207,111.57081604003906,41.23167037963867,20.93000030517578
2020-10-15,636.8900146484375,35.44106674194336,123.48355865478516,127.45985412597656,25.111726760864254,77.08992767333984,54.369998931884766,264.3981628417969,106.73855590820312,54.194000244140625,42.97007751464844,14.29811954498291,110.2606964111328,41.041141510009766,20.969999313354492
2020-10-16,633.9199829101562,35.79461669921875,122.95030975341795,128.02273559570312,25.04645347595215,77.69605255126953,54.599998474121094,263.61505126953125,107.73709106445312,53.07899856567383,42.71773910522461,14.235615730285645,109.935546875,40.96351623535156,20.959999084472656
2020-10-19,617.6599731445312,34.828250885009766,120.4488296508789,126.03327941894533,24.263166427612305,75.82514953613281,53.970001220703125,259.1244812011719,108.49560546875,53.071998596191406,41.38282012939453,14.001219749450684,107.82213592529295,40.43427276611328,20.200000762939453
2020-10-20,608.260009765625,34.7811164855957,121.14691162109376,123.5974349975586,24.291139602661133,76.87236022949219,55.63999938964844,265.2308654785156,110.28146362304688,52.54199981689453,41.63514709472656,13.938712120056152,108.12816619873048,40.39898681640625,20.25
2020-10-21,605.3300170898438,34.9775276184082,122.7757797241211,123.87885284423828,24.776031494140625,78.60250854492188,55.290000915527344,276.30364990234375,113.35391235351562,48.904998779296875,41.9200439453125,13.917881965637209,107.5065689086914,40.0461540222168,20.719999313354492
2020-10-22,599.9099731445312,35.44106674194336,123.67747497558594,123.1704330444336,25.605937957763672,79.6269302368164,56.83000183105469,275.69891357421875,112.06731414794922,48.52299880981445,41.98516845703125,14.730453491210938,106.76065826416016,40.4554443359375,21.18000030517578
2020-10-23,593.280029296875,35.401790618896484,124.44344329833984,123.02484893798828,25.251596450805664,80.9313735961914,57.15999984741211,282.3108215332031,115.50460815429688,48.827999114990234,42.91310501098633,14.490842819213867,107.46832275390624,40.9000129699707,21.100000381469727
2020-10-26,582.1300048828125,34.38828659057617,120.28400421142578,122.93751525878906,24.62683486938477,78.51825714111328,54.529998779296875,274.6977233886719,114.50606536865234,48.82400131225586,41.70840835571289,14.26165771484375,106.89456176757812,40.79416275024414,20.520000457763672
2020-10-27,583.6500244140625,34.1290168762207,119.55683135986328,122.87928771972656,24.417022705078125,79.2413558959961,51.849998474121094,280.82391357421875,120.76616668701172,48.89300155639648,39.73856735229492,14.022058486938477,107.88909912109376,40.490718841552734,20.100000381469727
2020-10-28,572.5800170898438,32.98196029663086,114.8641586303711,121.88941192626952,23.601104736328125,74.87604522705078,49.400001525878906,265.3399353027344,113.79557037353516,48.624000549316406,37.51640319824219,13.803290367126465,105.00108337402344,39.73567581176758,19.270000457763672
2020-10-29,576.0,33.83048629760742,117.8407211303711,120.2396469116211,23.84354782104492,77.1598129272461,49.66999816894531,278.3853454589844,117.25206756591795,50.42100143432617,37.28035354614258,13.938712120056152,104.72376251220705,40.05322265625,19.739999771118164
2020-10-30,603.8200073242188,33.18622589111328,117.55953216552734,116.28987121582033,24.72940444946289,80.09526062011719,48.79999923706055,260.8196105957031,112.12493133544922,47.57400131225586,38.419925689697266,14.074142456054688,104.78114318847656,40.21552658081055,20.239999771118164
2020-11-02,588.4299926757812,32.52627944946289,116.47361755371094,116.27044677734376,25.549991607666016,80.5021743774414,50.22999954223633,259.08477783203125,114.23724365234376,48.4119987487793,39.65717315673828,14.240826606750488,105.56529998779295,40.71653747558594,21.1200008392334
2020-11-03,591.989990234375,33.48477554321289,120.2452163696289,117.17298126220705,25.214296340942383,81.5597915649414,53.34000015258789,262.9905700683594,116.7815933227539,48.72200012207031,40.73977279663086,14.30332851409912,106.2634048461914,40.7518196105957,21.1200008392334
